airline_sentiment,Cleaned_text
-1,"['would', 'rather', 'while', 'plane', 'expos', 'nasti', 'contagi', 'viru', 'then', 'work', 'flight', 'chang', 'late', 'flightr', 'date']"
0,"['&amp;', 'what', 'your', 'weight', 'restrict', 'carri', 'luggage?', 'find', 'measur', 'weight', 'restrictions.']"
-1,"['work', 'with', 'bought', 'rental', 'when', 'fail', 'locat', 'paid', 'now....']"
-1,"[""i'v"", 'been', 'hold', 'minut', 'counting.', '#unaccept']"
-1,"['discov', 'flight', 'cancel', 'flightl', 'yesterday', '3:30pm', 'final', 'notifi', 'flight', 'cancel', 'flight', '0316']"
-1,"['appalled.', 'departur', 'with', 'mess', 'return', 'suppos', 'alon', 'with', 'veri', 'sick', 'kid']"
-1,"['will', 'tweet', 'until', 'live', 'cust', 'rep.', 'will', 'make', 'sure', 'world', 'know', ""don't"", 'care', 'about', 'your', 'custom', 'health.']"
1,"['thank', 'you.']"
0,"['4473.', 'just', 'call', ""it'"", 'runway', 'clear', 'problem', 'things.']"
-1,"['decid', 'good', 'sport', 'give', 'guy', 'anoth', 'shot.', 'flight', 'delayed.', 'again.']"
-1,"['hold', 'hour', 'yesterday', 'speak', 'agent', 'hold', 'again', 'phone', 'min', 'bash', 'begin...']"
0,"['will', 'flight', 'cancel', 'flightl', 'today?']"
0,"['exist', 'reservation?']"
-1,"['pleas', 'veri', 'unproduct', 'check', 'process', 'check', 'station', 'peopl', 'work', 'them.', 'what', 'total', 'mess!!!!']"
-1,"['will.', 'down', 'just']"
0,"['suppos', 'through', 'dallas.', 'help', 'itinerary?']"
1,"['your', 'baggag', 'crew', 'deserv', '#kudos.', 'make', 'connection.', 'bag', 'still', 'made', '#customerservic']"
1,['thanks!']
-1,"['deni', 'flight', 'becaus', 'need', 'breast', 'pump', 'part', 'full', 'flight?', 'pleas', 'thi', 'asap!!', '#freeflight']"
-1,"['reli', 'airways,', 'that', 'mistake.', 'aw', 'custom', 'experience.']"
-1,"['thank', 'you.', 'websit', 'crash']"
-1,"['hold', '2hr', 'after', 'flight', 'cancel', 'flightl', '&amp;', '""anthony""', 'beyond', 'rude', 'helpful!', ""they'r"", 'weigh', 'down.']"
-1,"['will', 'nightmar', 'ever', 'end?', 'just', 'found', 'flight', 'today', 'delay', '""ground', 'handl', 'delay', 'affect', 'prior', 'flight.""']"
1,"['alright', 'with', 'pleas', 'give', 'scott', 'bonu', 'excel', 'custom', 'servic']"
-1,"['when', ""you'v"", 'there,', ""we'v"", 'excuses!', '#usairwaysfail']"
0,"['refer', 'email', 'like', 'this.', 'just', 'tell', 'peopl', 'when', 'they', 'upgrade.', 'otherwise,', 'know', 'already.']"
-1,"['first,', 'luggag', 'stuck', 'differ', 'city,', 'them', 'back', 'today', '&amp;', 'your', 'employe', 'stole', 'pair', 'glove', 'from']"
0,"['just', 'reserv', 'flight', 'with', 'companion', 'certificate,', 'where', 'mail', 'certif', 'verification????', 'thx!!!']"
0,"['your', 'flight', 'schedul', 'from', 'quintana', 'roo,', 'mexico', 'reflect', 'their', 'newli', 'adopt', 'time', 'zone', 'chang', 'est?']"
-1,"['sure', 'know', 'pamper', 'custom', 'they', 'strand', 'abroad.', '#badcustomerservic', '#fend4yourself', '#youareonyourown']"
0,"['mayb', 'should', 'drive', '#usairwaysfail']"
-1,"['suck', 'pass', 'save', '#usairwaysfail']"
0,"['thank', 'apolog']"
-1,"['help', 'with', 'refund.', 'phone', ""couldn't"", 'help.', 'websit', ""won't"", 'submit', 'reply.']"
-1,"['take', 'late', 'flight', 'whole', 'level!']"
1,"['thank', 'that', 'elabor', 'respons']"
-1,"['guy', 'screw', 'trip.', 'thank', 'nothing.', '#lazi']"
0,"['your', 'refund', 'system', 'down?']"
-1,"['seriously.', 'thi', 'ridiculous.', ""shouldn't"", 'have', 'wait', 'hour', 'luggag', 'after', 'land.', '#wtf']"
0,"[""that'"", 'case..', 'they', 'sent', 'email', 'with', 'link,', ""i'll"", 'show', 'you..']"
-1,"['wait', 'luggage???', '#wannagohom']"
-1,"['onli', 'time', 'tweet', 'tell', 'horribl', ""you'r"", 'attend', 'are.', 'flight', '3841', 'lga.', 'feel', 'jail']"
-1,"['hello???', 'anyon', 'there?']"
-1,"['forc', 'section', 'check', 'their', 'carri', 'would', 'have', 'pack', 'differ', 'check', 'bag.', 'even', 'allow', '#piss']"
-1,"['raleigh', 'chicago', '#firstclass', 'upgrade.', 'must', 'fli', ""'the"", 'screw', 'usair', 'elite,', 'after', 'bail', 'them', ""out'"", 'airlin']"
-1,"['419.', 'late', 'flight,', 'baggag', 'more', 'they', 'deliv', 'suitcas', 'insid', '&amp;', 'out.', '#nothappi']"
-1,"['then', 'hotel', 'agent', 'noth', 'help', 'sent', 'luggag', 'wrong', 'flight!!!']"
-1,"['take', 'late', 'flightr', 'flight', 'book', 'corpor', '(disney)', 'travel', 'dept,', 'your', 'agent', 'offer', 'littl', 'help']"
-1,"['your', 'comput', 'system', 'went', 'down', 'that', 'understand', 'agent', 'make', 'wors', 'help', 'anyon', 'els']"
-1,"['employe', 'respons', 'social', 'media', 'content,', 'probabl', 'care', 'howev', 'action', 'from', 'last', 'night', 'otherwis']"
-1,"['flight', 'get', 'minut', 'earli', 'goodwil', 'gone', 'when', 'bag', ""aren't"", 'here', 'minut', 'late', 'flightr']"
-1,"['wow,', 'aw', 'custom', 'service.']"
-1,"['merg', 'with', 'american', 'will', 'neg', 'affect', 'your', 'qualiti', 'integrity.', 'will', 'longer', 'with', 'becaus']"
-1,"['mani', 'agent', 'have', 'work', 'handl', 'thousand', 'calls?']"
1,"['best!!!', 'amazing!!!', 'follow', 'please;)🙏🙏🙏']"
-1,"['flight', 'delay', 'will', 'miss', 'connect', 'flight', 'pleas', 'help', 'with', 'alternate?', 'thank', 'you.']"
0,"['4469,', 'thank', 'asking.']"
-1,"['three', 'hour', 'wait', 'count', 'wait', 'reserv', 'phone.', 'serious!?']"
1,"['happi', 'note', 'crew', 'wonderful.', ""can't"", 'enough', 'great', 'thing', 'about', 'pilot.', ""he'"", 'do']"
-1,"['what', 'mess', 'caus', 'comput', 'systems.', 'flight', 'hour', 'late', 'flight', 'gate', 'wait.']"
-1,"['storm', 'storm,', 'your', 'custom', 'servic', 'joke.', 'hour', 'wait', 'time', 'speak', 'someone?', 'will', 'never', 'your', 'airlin', 'again.']"
-1,"['guy', 'have', 'luggag', 'jose', 'were', 'suppos', 'deliv', 'hotel', 'hour', 'ago!!', 'pleas', 'contact']"
-1,"[""i'v"", 'flown', 'figur', 'worth', 'mile', 'lifetime.', 'thi', 'first', 'last', 'ever', 'flight', 'airway']"
-1,"['back', 'tallahassee:(', 'should', 'ever', 'have', 'strand', 'gainesvil', 'thi', 'long😒']"
-1,"['your', 'miser', 'airlin', 'your', 'loss', 'revenu', 'reflect', 'that.', 'extinct.', 'merger', 'onli', 'delay', 'inevit']"
-1,"['what', 'point', 'merger?', 'just', 'busi', 'your', 'turn', 'profit', 'anymore?']"
-1,"['love', 'just', 'give', 'feedback', 'thi', 'link', 'have', 'fill', 'person', 'info', 'form.', 'guy', 'best']"
-1,"['final', 'ahold', 'agent', 'after', 'anoth', 'hour.', 'thank', 'follow', 'recommend', 'call', 'back', 'feature.']"
-1,"['thi', 'ringl', 'brother', 'barnum', 'bailey???', 'should', 'keep', 'eye', 'peel', 'clown', 'car???']"
-1,"['mention', 'fact', 'that', 'flight', 'delay', 'becaus', 'your', 'comput', 'were', 'down']"
-1,"['cannot', 'frequent', 'flyer', 'number', 'your', 'website.', 'help?']"
-1,"['plane', 'wait', 'over', 'hour', 'half', 'speak', 'someon', 'about', 'reflight', 'book', 'problems?']"
-1,"['pleas', ""don't"", 'trivial', 'thi', 'joke,', 'slow', 'slow', 'experi']"
-1,"['onli', 'have', 'agent', 'custom', 'servic', 'desk', 'when', 'hour', 'line', 'over', 'peopl', 'long?']"
-1,"['sorri', ""doesn't"", 'help.', ""it'"", 'midnight', 'pst.', 'hell', 'still', 'hold', 'after', 'minut', 'custom', 'servic', 'line?']"
-1,"['like', 'thought', 'thi', 'america.', 'when', 'airway', 'start', 'oper', 'under', 'rule', 'communist', 'russia?']"
-1,"['guy', 'should', 'nice', 'just', 'give', 'your', 'rout', 'blue', 'southwest.', 'least', 'they', 'treat', 'their', 'custom', 'properly.']"
-1,"['nope!', 'appar', 'thi', 'guy', 'business!', 'guess', 'fli', 'southwest', 'blue', 'from']"
-1,"['keep', 'think', 'thi', 'massiv', 'practic', 'joke', 'someon', 'gonna', 'appear', 'thin', 'take', 'reno', 'tonight.']"
-1,"[""there'"", 'over', 'peopl', 'line', 'onli', 'agent!']"
-1,"['way,', 'plan', 'while', ""i'v"", 'wait', 'line', 'custom', 'servic', 'phx...for', 'over', 'hour!']"
-1,"['alreadi', 'plan', 'local', 'boycott', 'washington,', 'd.c.', 'area.']"
-1,"['legitim', 'that', 'would', 'have', 'rather', 'driven', 'cross', 'countri', 'than', 'flown', 'airways.']"
-1,"['despit', 'fact', 'answer', 'these', 'peopl', 'twitter', 'with', 'mundan', 'refus', 'answer']"
-1,"['guy', 'worst', 'airlin', ""i'v"", 'ever', 'dealt', 'with.', 'notifications,', 'keep', 'custom', 'updated.', 'terribl', 'servic']"
-1,"['guys!', 'thank', 'answer', 'thank', 'keep', 'hold', 'hour', 'custom', 'servic', 'pst!']"
0,"['progress?', 'good', 'luck,', 'patrick!']"
1,"[""he'"", 'fine,', 'realli', 'like', 'pick', 'seat....']"
-1,"['worst', 'airlin', 'ever', 'travel', 'with.']"
-1,"['most', 'lazy,', 'inconsiderate,', 'unprofession', 'airlin', 'that', 'have', 'ever', 'traveled.']"
-1,"['have', 'pride', 'your', 'service?', 'concern', 'wife', 'everyon', 'els', 'that', 'flight?', 'just', ""don't"", 'care????!!!']"
-1,"['horribl', 'peopl', 'have', 'where', 'sleep?']"
-1,"[""who'"", 'charg', 'your', 'company?', 'wife', 'miss', 'connect', 'sent', 'luggag', 'anoth', 'flight']"
-1,"['call', 'hung', 'me..']"
-1,"['thi', 'messag', 'your', 'site', 'call', 'about', 'flight', 'just', 'gave', 'after', 'be', 'hold', 'hours!']"
-1,"['#usairway', 'lost', 'passeng', 'today', 'uphold', 'their', 'promis', 'excel', 'custom', 'service!!!']"
-1,"['again', 'your', 'staff', 'philadelphia', 'fail', 'send', 'luggag', 'home', 'with', '#alwayshappensther', '#angrytravel']"
-1,"['today....giv', '12.45am', 'after', 'minut', 'hold', 'time.', '#terribl']"
-1,"['number', 'email?', ""that'"", 'purpos', 'send', 'tweet?']"
1,"['thank', 'you.', ""i'll"", 'that', 'next', 'time!']"
-1,"['still', 'say', 'that', ""can't"", 'check', 'into', 'flight', 'becaus', 'inform', 'incorrect', 'everyth', 'enter', 'correctli']"
-1,"['thi', 'say', 'estim', 'leav', 'hour', ""hasn't"", 'left', 'yet)', 'thank', 'thi', 'use', 'information.', '#theworstairlin']"
-1,"['your', 'custom', 'servic', 'horrendous.', 'between', 'employe', 'speak', 'custom', 'their', 'lack', 'care', 'problem', 'with', 'flights.']"
-1,"['hour', 'wait', 'flight', 'they', 'ultim', 'cancel', 'flight', 'give', 'tuesday', 'morn', 'flight...no', 'compensation.']"
-1,"['doe', 'anyon', 'from', 'your', 'airlin', 'know', 'their', 'job?']"
-1,"['worst', 'airlin', 'time😡😡😡']"
-1,"['deni', 'standbi', 'check', '5163', '6..so', 'take', 'delay', '3751', 'late', 'flightr...except', 'lost']"
-1,"['remind', 'today']"
1,"['look', 'like', 'been', 'rescued.', 'thanks!']"
-1,"['....', ""i'v"", 'been', 'tri', 'through', 'book', 'reserv', 'system', 'will', 'through.', '#ridicul']"
-1,['worst.']
-1,"['make', 'folk', 'from', 'gate', 'with', 'explan', 'zero', 'cart', 'transfer', 'elderli', 'handicap.', '#phl']"
-1,"['have', 'been', 'wait', 'airplan', 'total', 'hour', 'take', 'between', 'flight', 'today...thi', 'usual', ""doesn't"", 'happen...']"
-1,"['given', 'option', 'flight!', ""can't"", 'plane', 'phl-mia?', '20year', '#eventprof', 'thi', 'worst', 'travel', 'experi', 'ever']"
-1,"[""doesn't"", 'stand', 'flight', 'check', 'caus', 'hour', 'late', 'flightr', 'onli', '&amp;', ""didn't"", 'make']"
0,"[""aren't"", 'merg', 'market', 'depart', 'would', 'have', 'believe.', 'mayb', 'home?']"
-1,"['absolut', 'worst', 'experi', 'life', 'phl.', 'hrs,', 'fail', 'departure,', 'gates,', 'zero', 'commun', 'help!!']"
-1,"['soon', 'call', 'custom', 'servic', 'speak', 'representative,', 'disconnect']"
-1,"['have', 'been', 'tri', 'call', 'custom', 'servic', 'sinc', '9pm.', 'after', 'hour,', 'disconnected.', 'spoke']"
-1,"['give', 'inform', 'attitude.']"
0,"['look', 'some', 'help', 'recov', 'item', 'left', 'airplan', 'thi', 'even']"
-1,"['attend', 'gate.', 'enjoy', 'watch', 'other', 'flight', 'destin', 'take', 'befor', 'have', 'horribl', 'attend', 'give']"
-1,"['strand', '#miami', 'without', 'updat', 'departur', 'boards,', 'onc', 'they', 'cancel', 'flightl', 'flight', 'there', 'no...']"
-1,"['absolut', 'terribl', 'manag', 'these', 'delays...', 'been', 'delay', 'undelay', 'delay', 'time', 'now.', 'offic', 'hours.']"
-1,"['have', 'most', 'rude,', 'unreliable,', 'horribl', 'compani', 'with', 'equal', 'rude,', 'unreli', 'horribl', 'employees.', 'stay', 'tuned.']"
-1,"['#phl', 'doe', 'take', 'hour', 'offload', 'bags,', 'especi', 'after', 'take', 'jetway', 'plane', 'after', 'landing?']"
-1,"['flight', '#703', 'philli', '-&gt;', 'mia?', 'bwahahaha!', 'delay', 'hrs,', 'were', 'min', 'then', 'turn', 'back', 'around.', '#usairwaysfail']"
-1,"['tire', 'pay', 'luggag', '&amp;', 'less', 'than', 'stellar', 'custom', 'servic', '#notafanofyourmerg']"
-1,"['have', 'heard', 'about', 'debacl', 'dca?', 'what', 'happen', 'with', 'orlean', 'flight?', '#wewanttoknow']"
-1,"['think', ""it'"", 'littl', 'weak', 'sauc', 'have', 'zero', 'inflight', 'entertain', 'hour', 'flight', 'from', 'salt', 'lake', 'philadelphia']"
-1,"['flew', 'out,', 'through', 'into', 'good', 'weather.', 'when', 'landed,', 'anoth', 'technic', 'issu', 'with', 'gate.', 'improv', 'servic', 'lose', 'custom']"
-1,"['strand', 'your', 'customers,', 'reflight', 'book', 'problem', 'them,', 'then', 'answer', 'phone', 'treat', 'platinum', 'members?']"
-1,"['made', 'reserv', 'onlin', ""didn't"", 'receiv', 'confirm', 'email.', 'bank', 'said', 'transact', 'went', 'through.', 'help?']"
-1,"['thi', 'worst', 'fli', 'experi', 'life.', 'flight', 'schedul', 'departur', '5:44pm', 'from', 'phl.', 'late', 'flightr', 'guess', 'where']"
0,"['have', 'issu', 'memphi', 'travel', 'advisori', 'tomorrow?', 'winter', 'weather', 'come', 'through', 'now.']"
-1,"['updat', 'thi', ""flight?it'"", 'more', 'than', 'three', 'hour', 'delayed.', 'thank', 'you.']"
-1,"['should', 'partner', 'differ', 'hotel', 'phl,', 'clarion', 'prove', 'veri', 'difficult', '&amp;', 'custom', 'friendli']"
-1,"['truli', 'dissapoint', 'when', 'flight', 'delay', 'go', 'miss', 'connect', 'that', 'expect', 'rebook', 'flight????????']"
-1,"['kind', 'screw', 'least', 'outbound,', 'save', 'strand']"
-1,"['nightmar', 'tri', 'costa', 'rica', 'from', 'today.', 'stuck', 'miami', 'answer', 'number.']"
-1,"['ummmm', 'think', ""air'"", 'comput', 'hour', 'flight', 'hour', 'late', 'flight.']"
-1,"['comedi', 'error', 'continues...""', ""can't"", 'into', 'gate,', 'there', 'broken', 'down', 'truck', 'way""', '#fail']"
-1,"['instruct', 'call.', 'just', 'do', 'what', 'said']"
1,"['sinc', 'loyal', 'usair', 'custom', 'sure', 'that', 'they', 'will', 'make', 'thi', 'me-right', 'want', 'home', '&amp;', 'back', 'work.']"
-1,"['fact', 'notifi', 'hinder', 'abil', 'look', 'altern', 'flight', 'befor', 'they', 'were', 'snap']"
-1,"[""you'r"", 'realli', 'fudgin', 'with', 'these', 'delay', '#justwantmyb']"
-1,"['just', 'discov', 'that', 'they', 'bill', '$300', 'reschedul', 'flight,', 'which', 'cost', 'second', 'lost', 'work.']"
-1,"['today', 'usair', 'cancel', 'flightl', 'reschedul', 'flight', '&amp;', 'notifi', 'except', 'possibl', 'home', 'phone-not', 'help', 'sinc']"
-1,"[""can't"", 'through', 'phone']"
-1,"['thank', 'ruin', 'last', 'night', 'vacat', 'becaus', 'have', 'worri', 'about', 'flight', 'becaus', ""y'all"", ""don't"", 'have', 'record']"
1,"['janet', '&amp;', 'den-phl', 'flight', 'cancel', 'flightl', 'saturday,', 'usair', 'reschedul', 'automat', '&amp;', 'notifi', 'email', 'addit', 'cost.']"
-1,"['after', 'tri', 'reach', 'real', 'human,', 'final', 'been', 'hold', '1:36', 'synch', 'reservation.']"
-1,"['idiot', 'took', 'plane', '&amp;', 'gave', 'someon', 'else.', 'fudgers!!!!', 'flight', 'from', 'philli', 'orlando']"
-1,"['miss', 'flight.', 'rude', 'csr.', 'flight', 'till', 'tuesday.', 'answer', 'twitter.', 'help', 'with', ""you'r"", 'onli', 'hope.']"
-1,"['delay', 'hour', 'tri', 'give', 'update,', 'please???']"
-1,"['alway', 'nice', 'when', 'custom', 'servic', 'manag', 'threaten', 'custom', 'stand', 'understaf', 'line', 'last', 'hour']"
-1,"['just', 'pass', 'hour', 'mark', '#onholdwith', 'thi', 'call.', 'gave', 'after', 'thi', 'morning.']"
-1,"['what', 'with', 'your', 'lost', '&amp;', 'found.', 'wife', 'lost', 'phone', 'philly,', '&amp;', 'follow', 'your', 'instruct', 'call', '800#.', 'answer.']"
0,"['help', 'with', 'seat', 'assignment?', 'peopl', 'flight', '694,', 'hnl,', 'seat', 'split', 'anyth', 'will', 'great.']"
0,"['follow/dm', 'pleas']"
-1,"['have', 'dinner', 'reserv', 'minut', ""i'v"", 'been', 'tri', 'through', 'sinc', 'breakfast.', '#onholdwith']"
-1,"['clt,', 'pleas', 'send', 'more', 'than', 'cust', 'your', 'cust', 'counter', 'assist', 'line', 'door.']"
-1,"['help!', ""i'v"", 'been', 'hold', 'almost', 'hours.', 'tri', 'home.']"
-1,"['""pleas', 'call', 'late', 'flightr""', 'accept', 'neither', 'be', 'hold', '#onholdwith']"
-1,"['been', 'sit', 'gate', 'over', '728!', 'what', 'gives???']"
-1,"[""wouldn't"", 'need', 'wait', 'hold', 'hour', 'your', 'websit', 'work', 'correctli', 'pleas', 'respond!']"
-1,"['answer', 'question?', 'hold', 'hour', 'after', 'get', 'your', 'messag', 'just', 'said', ""aren't"", 'take', 'calls.']"
-1,"['hell', 'overbook', 'plane', 'when', 'knew', 'peopl', 'actual', 'seat', 'assignments.', '#inept', '#uncar', '#piss', 'poorplan']"
-1,"['worst', 'servic', 'reagan', 'int.', 'rare', 'post', 'about', 'compani', 'service,', 'annoyed.', 'weather', 'relat', 'flightd…incompetence.']"
-1,"['been', 'hold', 'more', 'than', 'hour', 'thi', 'after', 'get', 'through', 'after', 'hour', 'hold', 'thi', 'morn', 'with', 'answer', 'help!']"
-1,"['far....mi', 'phone', 'wait', 'time', 'longer', 'than', '#oscar', 'coverage.', '#whatcustomerservic']"
-1,"['chairman', 'prefer', 'with', '518,758', 'lifetim', 'miles.', 'what', 'reward,', '#firstclass', 'upgrad', 'usual.']"
0,"['flight', '4424', 'oper', '(n813ma)', 'arriv', 'follow', 'flight', 'from', 'reagan', 'nation']"
-1,"['minut', 'delay', 'take', 'minut', 'wait', 'check', 'bags?', 'really?']"
-1,"[""i'v"", 'been', 'hold', 'minutes.', 'thi', 'terribl', 'custom', 'service.', 'mess', 'reservation!']"
-1,"[""won't"", 'help', 'luggag', 'back?', 'teen', 'tri', 'chang', 'world', '#flight5182', '#usairway']"
-1,"['southern', 'hospit', 'luggag', 'deliveri', 'servic', 'from', 'awful.', 'great', 'deliv', 'empti', 'promis', 'luggag', '#8hrs&amp;wait']"
-1,"['flight', 'with', 'u.s.', 'plane', 'mechan', 'issues.', 'wait', 'minut', 'help', 'from', 'custom', 'service.', 'help', 'from', 'manag']"
-1,"['flight', 'miss', 'mech', 'issue.', 'food', 'voucher,', 'transport', 'differ', 'airport,', 'rental', 'reimburs']"
-1,"[""don't"", 'control', 'your', 'stupid', 'have', 'room', 'have', 'plane', 'come', 'better', 'mess', 'with', 'now.']"
-1,"['interest', 'forward', 'compliment', 'never', 'complaints!', ""world'"", 'worst', 'airlin', '#goingforgreatnessfail']"
-1,"['flight', '4500', 'delay', '""crew', 'availability?""', 'what', 'gives?', 'get', 'past', 'schedul', 'arrival.']"
-1,"['that', 'airport', '(dca)', 'airlin', 'mess', 'flights,', 'also', 'will', 'cover', 'hotel', 'costs?', '5hrs...']"
-1,"['line', 'after', 'mechan', 'issu', 'caus', 'miss', 'flight.', 'upset', 'people.']"
1,"['entir', 'flight', 'crew', 'flight', 'from', 'do', 'wonder', 'make', 'thi', 'experi', 'total', 'suck.']"
-1,"['someon', 'pleas', 'answer', 'call.', 'have', 'been', 'waaaaaaiting!!!']"
-1,"['hold', 'luggag', 'hostag', 'from', 'flight', '5182']"
1,"['major', 'issu', 'get', 'boston,', 'your', 'crew', 'been', 'exceptional.', ""let'"", 'thing', 'roll', 'philly.']"
-1,"[""i'v"", 'been', 'tri', 'phone', 'interview', 'days,', 'hope', 'posit', ""won't"", 'fill', 'becaus', 'link', ""doesn't"", 'work.']"
0,"['have', 'email??']"
-1,"['call', 'find', 're-book', 'tomorrow,', 'number', 'email', 'info']"
-1,"['airway', ""don't"", 'care', 'customers.', 'worst', 'experi', 'today', 'with', 'airways..', 'myself,', 'wife', 'toddler']"
1,"['thank', 'whole', 'team', 'on-tim', 'flight', 'despit', 'inclement', 'weather']"
-1,"['your', 'rude', 'staff', 'said""', ""don't"", 'care', 'that', 'market', 'place', 'food', ""you'r"", 'go', 'vacat', 'have', 'work""', 'nice']"
0,"['what', 'happen', 'frequent', 'flyer', 'mile', 'earn', 'onc', 'merger', 'complet', 'with']"
-1,"['stand', 'list', 'earlier', 'flight', 'dca.', 'what', 'statu', 'check', 'bag?', 'suppos', '#4047', 'thank']"
-1,"['doe', 'thi', 'flight', 'keep', 'get', 'delay', 'late', 'flightr', 'late', 'flightr?']"
0,"['idea', 'when', 'flight', 'miami', 'will', 'leav', 'second', 'time?']"
